评论ID,酒店ID,酒店名称,用户昵称,评分,评级,评论内容,入住日期,评论日期,房型,有用数,图片列表,视频列表,酒店回复内容,酒店回复日期,酒店回复IP,用户评论数,用户头像,语言,满分
1899194254,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),访客,5,超棒,"作為昆明其中一間價格親民的四星級酒店，這家真的沒有讓我失望。酒店距離昆明火車站很近，而且提供接送服務，無論你是早上出發還是晚上抵達，火車站的往來接送都做得無可挑剔，這點必須給個讚。
我入住的是無煙樓層，整體非常乾淨，房間的佈局也很合理，住起來很舒服。坦白說，酒店沒有什麼景觀可言，但如果你跟我一樣是早出晚歸的旅遊型旅客，景觀其實真的不太重要。
早餐方面，選擇算豐富，能滿足基本需求。總體來說，我覺得這間酒店的表現，應該比目前它在昆明的四星酒店排名還要更高才對。性價比高，服務到位，值得推薦。",2026/3/1 0:00,2026/4/5 16:39,翠湖里·柏见大床房,0,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】超开心获得您如此高度的评价🥳！酒店位置好找是我们精心考量之一，环境卫生与服务更是我们工作的重中之重。能得到您“很好”“周到”的夸赞，是对我们全体工作人员最大的鼓励。我们会继续坚守这份品质，把每个细节都做到更好。期待下次还能迎接您，为您带来更完美的入住体验，等您哟😘！,2026/4/5 0:00,,6,https://dimg04.c-ctrip.com/images/0AS1k120009l60yh36D69_C_130_130_Q70.jpg,zh,5
1896376567,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),M292973****,5,超棒,旅途里挖到的暖心宝藏酒店🏨大堂雅致清爽，办理入住高效又贴心。客房布局合理、采光绝佳，卫生做到一尘不染，洗漱用品质感在线，还有贴心小物件加持。早餐食材新鲜、品类丰富，能吃出满满元气。全程服务温和周到，耐心指引游玩攻略，彻底卸下旅途疲惫，体验远超预期，真心推荐！,2026/3/1 0:00,2026/4/2 19:42,滇池里·柏美大床房,0,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】能被您称为旅途里的“暖心宝藏酒店”，我们超荣幸🥰！从大堂到客房，我们用心布置，只为给您舒适体验；优质洗漱用品和贴心小物件，饱含我们的关怀。丰富早餐希望能为您补充能量。很高兴我们的服务能帮您卸下疲惫，还为您耐心指引攻略。您的满意是我们前进的动力，期待下次继续为您打造美好旅途，等您再来哟😘！,2026/4/2 0:00,发布于云南,1,https://dimg04.c-ctrip.com/images/27c0812000na9jbqk7A54_C_130_130_Q70.jpg,CN,5
1895860161,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),M2cdgwgsf****,5,超棒,"房间还不错 原木风格的装修效果非常自然清新舒适 而且
设施：设施设备完善洗衣房健身房都有游泳池也有薄荷色的非常适合出片
服务：特别好下次还要来",2026/3/1 0:00,2026/4/2 14:16,翠湖里·柏见大床房,0,https://images4.c-ctrip.com/images/0230412000s0ed6b11CFD_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0232z12000s0eetr54B63_R_150_150_R5_Q70_D.jpg,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】哇塞🎉！看到您给出的全5分超棒评价，还有这么用心的夸赞，我们全体员工都超激动！地理位置优越、早餐丰富、出行便利是我们一直努力的方向，能得到您的认可太开心啦。我们会继续保持优质服务、维护好设施卫生、营造舒适环境。期待下次再为您服务，给您带来更多美好体验🥰！,2026/4/2 0:00,发布于云南,4,https://dimg04.c-ctrip.com/images/27c6n12000na9jeqj71E2_C_130_130_Q70.jpg,CN,5
1895850313,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),M344251****,5,超棒,设施新酒店感觉还不错，什么设施都是新的下次还来,2026/3/1 0:00,2026/4/2 14:09,翠湖里·柏见双床房,0,https://images4.c-ctrip.com/images/0236o12000s0dlknxF2F6_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0236k12000s0e90sk85F0_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0232q12000s0ec9faE6C3_R_150_150_R5_Q70_D.jpg,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】超级感谢您的认可🥳！我们着重打造全新的设施，就是想给客人带来更优质的入住体验。知道您感受到了这份用心，我们特别欣慰。能让您觉得酒店不错，是我们前进的最大动力。我们会一直保持对设施的维护与更新，不断提升服务品质。期待您下次大驾光临，继续为您打造美好的旅居时光🤗！,2026/4/2 0:00,发布于云南,2,https://dimg04.c-ctrip.com/images/27c0712000na9ji5b4486_C_130_130_Q70.jpg,CN,5
1895075251,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),MANNER～,5,超棒,酒店位置很好，离高铁站很近，周围还有很多美食，酒店整体装修很新，房间虽小但设施功能齐全，早餐也很丰富，有米线，现烤鲜花饼，还有奔驰车接站仪式感满满，推荐,2026/3/1 0:00,2026/4/1 16:45,翠湖里·柏见双床房,1,https://images4.c-ctrip.com/images/0232412000s022c2h73DE_R_150_150_R5_Q70_D.png; https://images4.c-ctrip.com/images/0230w12000s022z94003F_R_150_150_R5_Q70_D.png; https://images4.c-ctrip.com/images/0235312000s022sef4AD1_R_150_150_R5_Q70_D.png; https://images4.c-ctrip.com/images/0235d12000s022z9i4A58_R_150_150_R5_Q70_D.png; https://images4.c-ctrip.com/images/0232a12000s022pp9E96E_R_150_150_R5_Q70_D.png,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】】超感谢您的走心好评！看到您夸设施新、服务热情，我们心里乐开了花。新设施是我们精心挑选配置，就想给您更舒适便捷的体验；热情服务是我们一直的追求，希望让您有家的温暖；您的认可就是对我们最大的鼓励，期待您下次再来，继续享受美好时光！,2026/4/1 0:00,发布于云南,71,https://dimg04.c-ctrip.com/images/1h66l12000bhgq8si1963_C_130_130_Q70.jpg,CN,5
1898981035,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),1516115****,4.8,超棒,非常满意，房间静音,2026/3/1 0:00,2026/4/5 14:36,南屏里·柏遇大床房,0,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】超开心收到您“各方面都满意”的好评呀！能得到这样的认可，是对我们全体工作人员最大的鼓励~服务上我们始终秉持热情周到，位置靠近火车站也是为了方便您的出行，洗漱用品齐全更是希望给您家一般的贴心。您的满意是我们前进的动力，未来我们会继续保持，也期待您下次再来，感受我们更多的用心与惊喜！,2026/4/5 0:00,发布于云南,6,https://dimg04.c-ctrip.com/images/27c2312000na9j5h1276B_C_130_130_Q70.jpg,CN,5
1894907999,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),M57107****,5,超棒,房间干净，服务很贴心，早餐丰富，丈母娘十分满意,2026/3/1 0:00,2026/4/1 14:57,南屏里·柏遇大床房,0,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】超感谢您的走心好评！看到您夸设施新、服务热情，我们心里乐开了花。新设施是我们精心挑选配置，就想给您更舒适便捷的体验；热情服务是我们一直的追求，希望让您有家的温暖；您的认可就是对我们最大的鼓励，期待您下次再来，继续享受美好时光！,2026/4/1 0:00,发布于云南,22,https://dimg04.c-ctrip.com/images/27c3k12000na9jmdu23FE_C_130_130_Q70.jpg,CN,5
1909446608,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),JJtin,5,超棒,很不錯的入住體驗,2026/3/1 0:00,2026/4/13 18:24,翠湖里·柏见双床房,0,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】您的肯定如同一束温暖而明亮的光，照亮了我们前行的道路，让我们满心欢喜与感动。在这纷繁的世界里，您选择在我们酒店停留，给予我们这份珍贵的信任，我们深感荣幸。我们一直致力于为每一位客人打造一个温馨、舒适、惬意的居住环境，让您在旅途中能寻得一方宁静的港湾。您的满意，是对我们努力的最好回馈，也是我们不断追求卓越的动力源泉。我们会带着这份美好，继续用心经营，不断提升服务品质。期待在未来的日子里，能再次与您相逢，续写这份温馨的情谊。,2026/4/13 0:00,,1,https://dimg04.c-ctrip.com/images/Z80o180000013ulo9C34A_C_130_130_Q70.jpg,zh,5
1904379571,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),啦啦哈哈123,5,超棒,位置优越，去哪里都方便，宠物友好非常赞,2026/3/1 0:00,2026/4/9 10:59,南屏里·柏遇大床房,0,,,尊敬的宾客，非常感谢您的暖心好评！很高兴酒店完善优质的设施、热情周到的服务能收获您的认可。我们始终用心打磨每一处细节，力求为每一位宾客打造舒适舒心的入住体验。您的肯定是我们不断进步的最大动力，我们会继续坚守品质、提升服务，期待您再次光临，祝您旅途愉快，万事顺心！,2026/4/9 0:00,发布于云南,2,https://dimg04.c-ctrip.com/images/Z8040d0000006soygA771_C_130_130_Q70.jpg,CN,5
1897526081,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),_WeChat260084****,5,超棒,服务态度特别好！房间也比较干净！,2026/3/1 0:00,2026/4/3 23:27,翠湖里·柏见大床房,0,https://images4.c-ctrip.com/images/0231q12000s11haopD2C3_R_150_150_R5_Q70_D.png; https://images4.c-ctrip.com/images/0230512000s11hgkc0442_R_150_150_R5_Q70_D.png,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】真心感谢您的认可与夸赞！听到您说环境好、服务好，我们心里满是欢喜与自豪。为了营造舒适宜人的环境，我们精心布置每一处细节；为了提供贴心周到的服务，我们不断培训提升。您的满意是对我们最大的鼓励，未来我们会继续保持，用更优质的环境与服务，迎接您和更多朋友的到来！,2026/4/4 0:00,发布于云南,4,https://dimg04.c-ctrip.com/images/27c6412000na9jnck75BB_C_130_130_Q70.jpg,CN,5
1922368040,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),访客,4.7,超棒,"乾淨，設計很好，接送高鐵站係一架商務車,非常舒適,",2026/3/1 0:00,2026/4/24 17:56,翠湖里·柏见双床房,0,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】非常感谢您如此细致又暖心的评价！看到您夸赞酒店干净、设计佳，我们超开心，这离不开每一位员工的用心付出。能为您提供舒适的住宿环境是我们的荣幸。接送高铁站安排商务车，就是希望您出行能便捷又惬意。您的满意是我们前进的动力，我们会继续保持，不断提升服务品质，期待您下次再来，给您更多美好体验！,2026/4/24 0:00,,4,https://dimg04.c-ctrip.com/images/0AS1k120009l60yh36D69_C_130_130_Q70.jpg,zh,5
1918466881,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),M489824****,3.7,,"这是住的第二次 上一次朋友订的
我从来不爱评价 但这次真的很无语！
前台很多客人等着办入住 速度超级超级慢！这都算了 
气人的是…
我在等的时候 前台后面的·可能是前台办公室吧 门是开着的 在办入住的员工从我在那等说了不下三次“某某你快出来” 但没人出来 ！！也许是你们交接班还没到点吧 但既然不愿出来上岗就关上门不要让外面的客人看着好吗？ 终于过了一会 出来俩人应该是要下班了走了 依然还是前台这一位着急忙慌办入住…
楼上泳池很漂亮 这次住的浴室反臭 浴室门靠近床头",2026/3/1 0:00,2026/4/21 11:03,南屏里·柏遇大床房,0,https://images4.c-ctrip.com/images/0231412000s7tc16f04D7_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0232w12000s7t43r2F9B8_R_150_150_R5_Q70_D.jpg,,非常抱歉让您有这么不好的入住体验，也感谢您愿意把真实感受告诉我们。前台办理效率慢、让您久等，是我们服务没做到位，我们已经立刻加强前台人手调配和办理流程优化，避免再出现类似情况。期待下次能给您更顺畅舒心的入住体验。,2026/4/21 0:00,发布于云南,15,https://dimg04.c-ctrip.com/images/27c1212000na9ji4x8795_C_130_130_Q70.jpg,CN,5
1913445525,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),M510804****,5,超棒,非常好酒店1,2026/3/1 0:00,2026/4/17 13:05,翠湖里·柏见大床房,0,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】真心感谢您的超赞好评🥰！能得到您“非常好”这样的高度评价，我们满心欢喜。从入住到离开，我们始终以真诚服务，用心打造舒适环境。您的满意是对我们最大的鼓励，我们会继续保持，不断提升服务细节，完善设施设备。期待您下次光临，再次感受我们的热情与用心，给您带来更多美好体验！,2026/4/17 0:00,发布于云南,6,https://dimg04.c-ctrip.com/images/1h66p120009zpbxxhC229_C_130_130_Q70.jpg,CN,5
1896364894,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),访客,5,超棒,房間寬大舒適，備品品質優齊全，酒店樓層有淡雅清香味。預計房型還提供了小茶點下午茶。早餐非常豐盛多樣。,2026/3/1 0:00,2026/4/2 19:23,南屏里·柏遇大床房,0,https://images4.c-ctrip.com/images/0236h224x98ub9wlxC5A7_R_150_150_R5_Q70_D.jpg,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】超级感谢您的认可🥳！我们着重打造全新的设施，就是想给客人带来更优质的入住体验。知道您感受到了这份用心，我们特别欣慰。能让您觉得酒店不错，是我们前进的最大动力。我们会一直保持对设施的维护与更新，不断提升服务品质。期待您下次大驾光临，继续为您打造美好的旅居时光🤗！,2026/4/2 0:00,,13,https://dimg04.c-ctrip.com/images/0AS1k120009l60yh36D69_C_130_130_Q70.jpg,zh,5
1894811653,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),爱干饭的未来小富婆,4.6,很好,"有免费的下午茶 挺不错的
地理位置也还可以 
还能免费接送站 注意要提前预约",2026/3/1 0:00,2026/4/1 13:02,翠湖里·柏见大床房,0,https://images4.c-ctrip.com/images/0231h12000rzxsejjD442_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0231e12000rzxsggdD2CF_R_150_150_R5_Q70_D.jpg,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】哇塞！收到您这么热烈的反馈，我们整个酒店团队都超开心哒！能得到您“非常好非常好非常好”的夸赞，这是对我们最大的肯定。我们一直努力在每一个细节上做到尽善尽美，就是想给每一位客人带来家一般的温暖和超棒的入住体验。您要是之后还有出行计划，可一定要再选我们酒店呀，期待能再次为您服务！,2026/4/1 0:00,发布于云南,90,https://dimg04.c-ctrip.com/images/0Z81o12000d45lr2g4C12_C_130_130_Q70.jpg,CN,5
1894689671,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),9128****,4.7,超棒,房间设施好用，干净，离位置很好，离车站很近。送站服务车特别舒服。,2026/3/1 0:00,2026/4/1 8:44,南屏里·柏遇大床房,0,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】哇塞！收到您这么热烈的反馈，我们整个酒店团队都超开心哒！能得到您“非常好非常好非常好”的夸赞，这是对我们最大的肯定。我们一直努力在每一个细节上做到尽善尽美，就是想给每一位客人带来家一般的温暖和超棒的入住体验。您要是之后还有出行计划，可一定要再选我们酒店呀，期待能再次为您服务！,2026/4/1 0:00,发布于云南,17,https://dimg04.c-ctrip.com/images/27c1412000na9jj3x7258_C_130_130_Q70.jpg,CN,5
1896433227,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),M341860****,2,,"这次入住体验极差，卫生完全不过关，沙发底下全是灰尘和瓜子壳，明显没认真打扫。半夜窗帘电机还时不时震动异响，隔壁洗澡、冲厕所的水声清晰可闻，严重影响休息。
向前台反馈后，对方仅口头道歉敷衍了事，没有任何实际解决方案，也没有相关负责人出面对接处理，服务态度和售后处理都让人非常不满，不推荐入住。",2026/3/1 0:00,2026/4/2 21:25,翠湖里·|柏好豪华家庭房,1,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】尊敬的宾客，非常抱歉此次入住让您和朋友满怀期待而来，却带着失望离开，我们对此深感愧疚！您反馈的卫生清洁不到位、环境嘈杂、服务响应缓慢、我们已第一时间全面复盘核查。针对清洁疏漏，我们将强化客房清洁标准与巡检机制；针对环境与服务问题，立即优化隔音降噪、提升服务响应效率与服务态度；全力保障居住品质。我们深知度假体验的核心是安心与舒适，再次向您诚挚致歉，恳请您能给我们一次改进的机会，我们定以实际行动挽回您的信任。,2026/4/3 0:00,发布于云南,3,https://dimg04.c-ctrip.com/images/zc0a170000011f8t5F2C8_C_130_130_Q70.jpg,CN,5
1915739675,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),ᰔᩚʚ👑Vivian🧸ෆɞ,2.2,,特意冲着泳池预订的酒店，结果泳池很小，3米左右，泳池根本不能游，只适合拍照打卡，水很脏，池底很多青苔，杂质，很久没有清理的样子，酒店整体环境一般，比预期差很多。,2026/3/1 0:00,2026/4/19 8:57,翠湖里·柏见大床房,2,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】尊敬的宾客，非常抱歉此次入住让您和朋友满怀期待而来，却带着失望离开，我们对此深感愧疚！您反馈的卫生清洁不到位、环境嘈杂、服务响应缓慢、我们已第一时间全面复盘核查。针对清洁疏漏，我们将强化客房清洁标准与巡检机制；针对环境与服务问题，立即优化隔音降噪、提升服务响应效率与服务态度；全力保障居住品质。我们深知度假体验的核心是安心与舒适，再次向您诚挚致歉，恳请您能给我们一次改进的机会，我们定以实际行动挽回您的信任。,2026/4/19 0:00,发布于云南,10,https://dimg04.c-ctrip.com/images/1h66d12000bs7v36sD5CB_C_130_130_Q70.jpg,CN,5
1897124137,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),e06584105,5,超棒,很干净位置也很方便，就是夜里进蚊子把小朋友给叮惨了，第二天就给了新的驱蚊液，很及时。,2026/3/1 0:00,2026/4/3 17:41,南屏里·柏遇大床房,0,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】真心感谢您的反馈呀！得知小朋友被蚊子叮，我们心里特别愧疚，虽第一时间送上驱蚊液，但还是没能提前做好防范。您说酒店干净、位置方便，这是对我们莫大的肯定。后续我们会加强防蚊措施，仔细检查每个角落。再次感谢您的包容与理解，期待您下次再来，能感受到我们改进后的贴心服务，拥有更完美的入住体验！,2026/4/3 0:00,发布于云南,2,https://dimg04.c-ctrip.com/images/27c2m12000na9j4bl5392_C_130_130_Q70.jpg,CN,5
1920838837,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),_WeChat273470****,5,超棒,服务很好，设施很新,2026/3/1 0:00,2026/4/23 14:07,南屏里·柏遇大床房,0,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】真心感谢您的认可与夸赞！听到您说服务很好、设施很新，我们倍感欣慰，这是全体员工共同努力的成果。我们始终秉持用心服务的理念，致力于为每位客人打造舒适便捷的入住环境。您的满意是对我们最大的鼓励，期待您下次光临，我们将不断提升服务品质，为您带来更多惊喜与美好体验！,2026/4/23 0:00,发布于云南,1,https://dimg04.c-ctrip.com/images/27c6412000na9jnck75BB_C_130_130_Q70.jpg,CN,5
1901956737,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),悠然下午茶,5,超棒,房间很舒服干净，家里老人入住很满意！就是酒店的客服电话，服务意识再提高一些就更好了！,2026/3/1 0:00,2026/4/7 15:17,滇池里·柏美双床房,0,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】感谢您如此走心又全面的好评！看到您对房间、性价比都赞不绝口，我们满心欢喜。大家的温柔热情、及时响应，都是为了让您有宾至如归之感。您的满意是我们前行的动力，我们会继续保持，不断提升服务品质。期待您下次再来，续写这份美好体验！,2026/4/7 0:00,发布于云南,22,https://dimg04.c-ctrip.com/images/headphoto/602/546/593/da2426df6ae44dc09355221f059815a7_C_130_130_Q70.jpg,CN,5
1947240475,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),M58340****,4.8,超棒,非常的不错,2026/3/1 0:00,2026/5/14 9:02,南屏里·柏遇大床房,0,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】太开心啦，遇到了同样爱毛孩子的家人！🐾 我们前台小姐姐本身就是宠物控，看到毛孩子比看到谁都激动哈哈～免费停车、丰盛早餐、泳池健身房洗衣房，就是为了让您和宝贝自驾出行零烦恼！欢迎下次带毛孩子再来，这里永远欢迎"毛小孩"！🐕🚗💕,2026/5/14 0:00,发布于云南,8,https://dimg04.c-ctrip.com/images/27c2m12000na9j4bl5392_C_130_130_Q70.jpg,CN,5
1895807963,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),yy_124999,4.5,很好,"酒店的位置很方便 去哪里打车都不会很贵
地铁下来走5分钟左右还是很便利的
酒店对面有便利店跟药店，带着老人跟小孩儿也会比较便利
房间的设施比较新，整体舒适
很用心的服务，前台等待时会递茶水。下楼等车，只要是坐着还是会贴心的倒水。",2026/3/1 0:00,2026/4/2 12:41,南屏里·柏遇大床房,0,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】哇塞！看到您的夸赞，我们心里乐开花啦🥰 能让您拥有如此完美的体验感，是我们最大的追求。宽敞明亮又温馨的房间、贴心的小零食，还有齐全的设施，都是我们精心筹备的。七楼的健身房和洗衣机，希望能为您的旅途增添便利。感谢您对我们床品的认可，我们会继续保持，期待您下次再来享受这份舒适与惬意😘,2026/4/2 0:00,发布于云南,2,https://dimg04.c-ctrip.com/images/1me2f12000s0ctjzbC060_C_130_130_Q70.jpg,CN,5
1936676660,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),访客,5,超棒,去附近的景點都很方便 酒店新～,2026/3/1 0:00,2026/5/5 17:47,南屏里·柏遇大床房,0,https://images4.c-ctrip.com/images/02374224x997n2uim5F29_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0232u224x997ncvce38C6_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0230c224x997mtn1sB465_R_150_150_R5_Q70_D.jpg,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】感谢您对酒店的高度认可！我们非常荣幸能获得您的好评~酒店位置优越，周边景点环绕，无论是漫步欣赏自然风光，还是探寻人文古迹，都能轻松抵达。而且我们一直致力于为客人打造舒适体验，不断更新设施，力求让每一位客人都能住得舒心。您的满意是我们前进的动力，期待未来能再次迎接您，为您带来更优质的服务！,2026/5/5 0:00,,11,https://dimg04.c-ctrip.com/images/0a25l224x8xpi4hqj34AF_C_130_130_Q70.jpg,zh,5
1918019591,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),凤凰2828,4.8,超棒,离高铁站近，酒店环境很好，服务人员热情有礼，第二天一早赶高铁，司机也早早待命，周边环境还行，也方便，,2026/3/1 0:00,2026/4/20 21:36,翠湖里·柏见双床房,0,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】真心感谢您的走心好评呀🥰！咱们酒店离高铁站近，就是希望为您的出行节省时间、提供便利。酒店环境好，服务人员热情有礼，都是我们一直努力的方向。知道您赶高铁，司机早早待命，就是想让您出行无忧。周边环境方便，也方便您探索周边。您的满意是我们前进的动力，期待您下次再来，继续享受贴心服务😘！,2026/4/20 0:00,发布于云南,13,https://dimg04.c-ctrip.com/images/27c1212000na9ji4x8795_C_130_130_Q70.jpg,CN,5
1933848099,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),张憨憨♡,3.8,,设施有点老旧。这个价位的早餐咖啡居然是速溶的,2026/3/1 0:00,2026/5/3 21:59,翠湖里·柏见大床房,0,,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】非常抱歉入住体验没能达到您的预期，酒店于2025年12月开业的。早餐速溶咖啡的问题我们已全盘接收，即刻启动整改优化。感谢您的宝贵点评，我们会用心提升硬件和早餐品质，期待您再次光临见证我们的改变！,2026/5/5 0:00,发布于云南,12,https://dimg04.c-ctrip.com/images/zc0l170000011e3741A91_C_130_130_Q70.jpg,CN,5
1903818491,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),措上加措,5,超棒,干净整洁，连锁酒店最大的好处就是商务出行不容易翻车，各个门店都基本一致，这个店的交通很方便，步行离火车站就几分钟时间,2026/3/1 0:00,2026/4/8 18:10,滇池里·柏美大床房,0,https://images4.c-ctrip.com/images/0233w12000s2u3n4wC205_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0230712000s2tcq6uF95A_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0234612000s2th6892233_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0233y12000s2ttq5n385E_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0230612000s2tir1qE8BF_R_150_150_R5_Q70_D.jpg,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】感谢您的高度认可呀！听到您说体验感不错，我们心里乐开了花。为了给每一位客人打造优质入住环境，我们在设施配备和服务细节上都下足了功夫。您的满意就是对我们最大的鼓励，我们会继续努力，让每一位入住的客人都能感受到家一般的温暖，期待您下次光临！,2026/4/8 0:00,发布于云南,14,https://dimg04.c-ctrip.com/images/0Z81j12000f6dcgeb0232_C_130_130_Q70.jpg,CN,5
1896790417,132637897,昆明·丽柏WAVESWEPT·MISTYSEA·设计酒店(昆明站环城南路地铁站店),M488871****,5,超棒,酒店装修风格好。前台服务员非常好。离昆明站近。早餐丰富。,2026/3/1 0:00,2026/4/3 11:41,翠湖里·柏见大床房,0,https://images4.c-ctrip.com/images/0234u12000s0s3yu5C725_R_150_150_R5_Q70_D.png,,【近昆明站+免费停车+游泳池+咖啡吧+酒吧】超级感谢您的认可🥳！我们着重打造全新的设施，就是想给客人带来更优质的入住体验。知道您感受到了这份用心，我们特别欣慰。能让您觉得酒店不错，是我们前进的最大动力。我们会一直保持对设施的维护与更新，不断提升服务品质。期待您下次大驾光临，继续为您打造美好的旅居时光🤗！,2026/4/3 0:00,发布于云南,1,https://dimg04.c-ctrip.com/images/27c2m12000na9j4bl5392_C_130_130_Q70.jpg,CN,5
1967019238,133456930,AnmanFlowerRoomHotel|安漫花间酒店(昆明火车站店),访客,5,超棒,服务非常好👍,2026/5/1 0:00,2026/5/31 13:13,1903·Affordable Luxury浪漫浴缸大床房,0,,,昆明站【安漫🌸花间】尊敬的客人，感谢您的好评 。 收到这份认可，全体服务伙伴都倍感暖心💛。用心待客、细致照料是我们一贯的初心，能让您真切感受到舒心与暖意，便是所有付出最好的回报。祝您往后诸事顺遂，奔赴的每一段旅途都满是惊喜，春城永远留一份温暖，静候您再度光临。,2026/5/31 0:00,,5,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_130_130_Q70.jpg,CN,5
1967564105,133456930,AnmanFlowerRoomHotel|安漫花间酒店(昆明火车站店),1812108****,5,超棒,房间非常好,2026/5/1 0:00,2026/5/31 17:28,十里·Affordable Luxury浪漫大床房,0,,,昆明站【安漫🌸花间】尊敬的客人，感谢您的好评 。满心感念您简短真挚的夸赞✨，打造舒适宜居的客房始终是我们深耕的重心。从空间布局到环境打理，每一处细节都经过反复打磨，只为让奔波在外的旅人卸下疲惫、安稳休憩。您的认可便是对客房团队最好的嘉奖，春城风光四季常在，静待您下次到访，继续体验舒心的入住时光。祝您旅途万事顺心，日日欢喜，期待再会昆明,2026/5/31 0:00,发布于云南,9,https://dimg04.c-ctrip.com/images/27c3k12000na9jmdu23FE_C_130_130_Q70.jpg,CN,5
